symbol,cik,company_name,exchange,event_type,event_date,label_quality,source_url,cik_source,acquirer,acquirer_name,dataset_role
LITS,0001262104,"Lite Strategy, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SIRI,0000908937,SIRIUS XM HOLDINGS INC.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GROY,0001834026,Gold Royalty Corp.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
XHLD,0002030954,"TEN Holdings, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
WTFCN,0001015328,WINTRUST FINANCIAL CORP,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
INKT,0001840229,"MiNK Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
HAFN,0001815779,Hafnia Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
F-PC,0000037996,FORD MOTOR CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ZKH,0001862044,ZKH Group Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
PFN,0001296250,PIMCO Income Strategy Fund II,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
RARE,0001515673,Ultragenyx Pharmaceutical Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
BGSF,0001474903,"BGSF, INC.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CINGW,0001862150,Cingulate Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
OWLT,0001816708,"Owlet, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
APP,0001751008,AppLovin Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ETB,0001308927,Eaton Vance Tax-Managed Buy-Write Income Fund,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
INDP,0001857044,"Indaptus Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SSTI,0001351636,"SOUNDTHINKING, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GJS,0001356284,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
BELFA,0000729580,BEL FUSE INC /NJ,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
RHLD,0002039497,"Resolute Holdings Management, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
OHACR,0002090787,Oceanhawk Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
NVNIW,0001965143,Nvni Group Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ITG,0002110117,"ITG, Inc./DE/",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GRDN,0001802255,"Guardian Pharmacy Services, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
DMC,0001047340,DEL MONTE CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FITB-PI,0000035527,FIFTH THIRD BANCORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
PSQLW,0002119292,Pasqal Holding SA,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
JPM-PK,0000019617,JPMORGAN CHASE & CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
HII,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
AARD,0001774857,"Aardvark Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FRMI,0002071778,Fermi Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CECO,0000003197,CECO ENVIRONMENTAL CORP,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
DX-PC,0000826675,DYNEX CAPITAL INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
KOD,0001468748,Kodiak Sciences Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FRST,0001325670,Primis Financial Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
NAK,0001164771,NORTHERN DYNASTY MINERALS LTD,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SNDX,0001395937,Syndax Pharmaceuticals Inc,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TOL,0000794170,"Toll Brothers, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
EZGO,0001806904,EZGO Technologies Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SAAQU,0002091222,Space Asset Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
LNN,0000836157,LINDSAY CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
RMCF,0001616262,"Rocky Mountain Chocolate Factory, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
LAB,0001162194,STANDARD BIOTOOLS INC.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FBYDP,0001937987,"Falcon's Beyond Global, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
RF-PC,0001281761,REGIONS FINANCIAL CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
WIA,0001254370,WESTERN ASSET INFLATION-LINKED INCOME FUND,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
NMS,0001607997,Nuveen Minnesota Quality Municipal Income Fund,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
PZG,0001629210,Paramount Gold Nevada Corp.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ASLE,0001754170,AerSale Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GE,0000040545,GENERAL ELECTRIC CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
LGVN,0001721484,Longeveron Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
MCK,0000927653,MCKESSON CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
PHR,0001412408,"Phreesia, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FRPH,0000844059,"FRP HOLDINGS, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ORI,0000074260,OLD REPUBLIC INTERNATIONAL CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
EXP,0000918646,EAGLE MATERIALS INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
NTRS,0000073124,NORTHERN TRUST CORP,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
MNPR,0001645469,Monopar Therapeutics,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
IAU,0001278680,ISHARES GOLD TRUST,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CHGA,0001630212,Change Agents Corporation.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
EIM,0001176984,Eaton Vance Municipal Bond Fund,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CLM,0000814083,"Cornerstone Strategic Investment Fund, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
BCE,0000718940,BCE INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
COHR,0000820318,COHERENT CORP.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TPET,0001898766,Trio Petroleum Corp,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
DKS,0001089063,"DICK'S SPORTING GOODS, INC.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ELTX,0001601485,"Elicio Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CING,0001862150,Cingulate Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
NATR,0000275053,NATURES SUNSHINE PRODUCTS INC,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
INDO,0001757840,Indonesia Energy Corp Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
XE,0002088896,"X-Energy, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ARLO,0001736946,"Arlo Technologies, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
QSEAU,0002047455,Quartzsea Acquisition Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
AEXA,0002079173,American Exceptionalism Acquisition Corp. A,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
IHD,0001496292,Voya Emerging Markets High Dividend Equity Fund,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
OIOWW,0001957538,OIO Group,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
PIPR,0001230245,PIPER SANDLER COMPANIES,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
HASI,0001561894,"HA Sustainable Infrastructure Capital, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
YMM,0001838413,Full Truck Alliance Co. Ltd.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
IBTA,0001538379,"Ibotta, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CE,0001306830,Celanese Corp,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GFS,0001709048,GLOBALFOUNDRIES Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CTXR,0001506251,"Citius Pharmaceuticals, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CGAU,0001854640,Centerra Gold Inc.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
QRVO,0001604778,"Qorvo, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
VGAS,0001841425,"Verde Clean Fuels, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SANA,0001770121,"Sana Biotechnology, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SSM,0001840416,Sono Group N.V.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
IDACU,0002090441,Iron Dome Acquisition I Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
KEYYW,0002102771,Keystone Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CHSCL,0000823277,CHS INC,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
LPBBU,0002023676,Launch Two Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
MCHB,0001518715,Mechanics Bancorp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
IZEA,0001495231,"IZEA Worldwide, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SDOT,0001701756,Sadot Group Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ZLAB,0001704292,Zai Lab Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FNB,0000037808,FNB CORP/PA/,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CGCF,0002126043,Cartesian Growth Corp IV,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
AEO,0000919012,AMERICAN EAGLE OUTFITTERS INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TAOX,0001571934,TAO Synergies Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
KOYNU,0002068454,"CSLM Digital Asset Acquisition Corp III, Ltd",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TNGX,0001819133,"Tango Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
DCOM-P,0000846617,"Dime Commercial Bancshares, Inc. /NY/",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
USAC,0001522727,"USA Compression Partners, LP",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
REVB,0001810560,"REVELATION BIOSCIENCES, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
AMPG,0001518461,"AmpliTech Group, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TAP-A,0000024545,MOLSON COORS BEVERAGE CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TPGXL,0001880661,TPG Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ALF,0002010930,Centurion Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SIVR,0001450922,abrdn Silver ETF Trust,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SOS,0001346610,SOS Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TRTN-PB,0001660734,Triton International Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
TAOP,0001552670,Taoping Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
BBDC,0001379785,"Barings BDC, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
MAMO,0001952853,Massimo Group,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SLE,0001621672,"Super League Enterprise, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
LNKS,0001972074,Linkers Industries Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GTM,0001794515,ZoomInfo Technologies Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SNES,0001680378,"SenesTech, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
RVMD,0001628171,"Revolution Medicines, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
EGAN,0001066194,EGAIN Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CNI,0000016868,CANADIAN NATIONAL RAILWAY CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
UGI,0000884614,UGI CORP /PA/,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
MMTXW,0002077033,Miluna Acquisition Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
SLNH,0000064463,"Soluna Holdings, Inc",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FSM,0001341335,FORTUNA MINING CORP.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ELUT,0001708527,ELUTIA INC.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
WH,0001722684,"WYNDHAM HOTELS & RESORTS, INC.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CRMLW,0001951089,Critical Metals Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
IVR-PC,0001437071,Invesco Mortgage Capital Inc.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
