symbol,cik,company_name,exchange,event_type,event_date,label_quality,source_url,cik_source,acquirer,acquirer_name
LPAAU,0002015502,Launch One Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
VLY,0000714310,VALLEY NATIONAL BANCORP,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
VRCA,0001660334,Verrica Pharmaceuticals Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FHB,0000036377,"FIRST HAWAIIAN, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
HBCP,0001436425,"HOME BANCORP, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
TONT,0001897463,Graf Global Corp.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
DKL,0001552797,"Delek Logistics Partners, LP",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PNRG,0000056868,PRIMEENERGY RESOURCES CORP,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PSLV,0001494728,Sprott Physical Silver Trust,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ATCX,0001684688,ATLAS CRITICAL MINERALS Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PFO,0000882071,Flaherty & Crumrine PREFERRED & INCOME OPPORTUNITY FUND INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
VKQ,0000877463,Invesco Municipal Trust,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SAGT,0002029138,SAGTEC GLOBAL Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
EHTH,0001333493,"eHealth, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
JMSB,0001710482,"John Marshall Bancorp, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
INN-PE,0001497645,"Summit Hotel Properties, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
RLI,0000084246,RLI CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FCEL,0000886128,FUELCELL ENERGY INC,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
LCLN,0001925283,"Lincoln International, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SMHI,0001690334,SEACOR Marine Holdings Inc.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
MBC,0001941365,"MasterBrand, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FBP,0001057706,FIRST BANCORP /PR/,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BML-PG,0000070858,BANK OF AMERICA CORP /DE/,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
KB,0001445930,KB Financial Group Inc.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
RFMZ,0001817159,"RiverNorth Flexible Municipal Income Fund II, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BMO,0000927971,BANK OF MONTREAL /CAN/,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
MLM,0000916076,MARTIN MARIETTA MATERIALS INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
VTVT,0001641489,vTv Therapeutics Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
WEAT,0001471824,Teucrium Commodity Trust,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BDMDW,0001982444,Baird Medical Investment Holdings Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
CAES,0002087965,"Cantor Equity Partners VII, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ALX,0000003499,ALEXANDERS INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
XTERU,0002134856,Karman Line Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
CXIIU,0002114227,Churchill Capital Corp XII,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FBIO,0001429260,"Fortress Biotech, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
MDLN,0002046386,Medline Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
GIC,0000945114,GLOBAL INDUSTRIAL Co,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ADP,0000008670,AUTOMATIC DATA PROCESSING INC,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
WALDW,0001840199,Waldencast plc,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
VMET,0002080073,Versamet Royalties Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SG,0001477815,"Sweetgreen, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
CRT,0000881787,CROSS TIMBERS ROYALTY TRUST,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
NTCL,0001927578,NetClass Technology Inc,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ANAB,0001370053,"ANAPTYSBIO, INC",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BAK,0001071438,BRASKEM SA,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PTORU,0002093912,Praetorian Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
INVZ,0001835654,Innoviz Technologies Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ADC,0000917251,AGREE REALTY CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SGHT,0001531177,"Sight Sciences, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
GELS,0001920092,Gelteq Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BL,0001666134,"BLACKLINE, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
IREN,0001878848,IREN Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SONY,0000313838,Sony Group Corp,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PVL,0001520048,Permianville Royalty Trust,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FTF,0001233087,FRANKLIN LTD DURATION INCOME TRUST,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
MSC,0001713334,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
LIME,0001699963,"Neutron Holdings, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BEPI,0001533232,Brookfield Renewable Partners L.P.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ICUI,0000883984,ICU MEDICAL INC/DE,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PMI,0002030617,"Picard Medical, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BRBR,0001772016,"BELLRING BRANDS, INC.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
IMUX,0001280776,"IMMUNIC, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
USB,0000036104,US BANCORP \DE\,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ADAM,0001273685,"ADAMAS TRUST, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
GFUZW,0002074850,General Fusion Group Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
COCHW,0001840877,"Envoy Medical, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
TGLS,0001534675,Tecnoglass Holdings Inc.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
EVRG,0001711269,"Evergy, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BGY,0001393299,BlackRock Enhanced International Dividend Trust,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SCL,0000094049,STEPAN CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PRFX,0001801834,PRF Technologies Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
MSA,0000066570,MSA Safety Inc,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
YDKG,0001413745,Yueda Digital Holding,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
NOVT,0001076930,NOVANTA INC,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
MS-PP,0000895421,MORGAN STANLEY,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ASB-PF,0000007789,ASSOCIATED BANC-CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SILO,0001514183,"Silo Pharma, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
MSN,0000032621,EMERSON RADIO CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
CAIIW,0002115404,Collective Acquisition Corp. II,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
AES,0000874761,AES CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
EEIQ,0001781397,EpicQuest Education Group International Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
EPSN,0001726126,Epsilon Energy Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
HWKN,0000046250,HAWKINS INC,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
TK,0000911971,TEEKAY CORP LTD,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
YCY-WT,0002075336,AA Mission Acquisition Corp. II,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
KMPR,0000860748,KEMPER Corp,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
GYRE,0001124105,"GYRE THERAPEUTICS, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
JEM,0002018222,707 Cayman Holdings Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
TSHA,0001806310,"Taysha Gene Therapies, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
AMH,0001562401,American Homes 4 Rent,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
LILAK,0001712184,Liberty Latin America Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
INACR,0002063816,Indigo Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
POAS,0002024258,PHAOS TECHNOLOGY HOLDINGS (CAYMAN) Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
LITS,0001262104,"Lite Strategy, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SIRI,0000908937,SIRIUS XM HOLDINGS INC.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
GROY,0001834026,Gold Royalty Corp.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
XHLD,0002030954,"TEN Holdings, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
WTFCN,0001015328,WINTRUST FINANCIAL CORP,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
INKT,0001840229,"MiNK Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
HAFN,0001815779,Hafnia Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
F-PC,0000037996,FORD MOTOR CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ZKH,0001862044,ZKH Group Ltd,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PFN,0001296250,PIMCO Income Strategy Fund II,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
RARE,0001515673,Ultragenyx Pharmaceutical Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BGSF,0001474903,"BGSF, INC.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
CINGW,0001862150,Cingulate Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
OWLT,0001816708,"Owlet, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
APP,0001751008,AppLovin Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ETB,0001308927,Eaton Vance Tax-Managed Buy-Write Income Fund,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
INDP,0001857044,"Indaptus Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SSTI,0001351636,"SOUNDTHINKING, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
GJS,0001356284,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
BELFA,0000729580,BEL FUSE INC /NJ,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
RHLD,0002039497,"Resolute Holdings Management, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
OHACR,0002090787,Oceanhawk Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
NVNIW,0001965143,Nvni Group Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
ITG,0002110117,"ITG, Inc./DE/",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
GRDN,0001802255,"Guardian Pharmacy Services, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
DMC,0001047340,DEL MONTE CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FITB-PI,0000035527,FIFTH THIRD BANCORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
PSQLW,0002119292,Pasqal Holding SA,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
JPM-PK,0000019617,JPMORGAN CHASE & CO,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
HII,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
AARD,0001774857,"Aardvark Therapeutics, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FRMI,0002071778,Fermi Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
CECO,0000003197,CECO ENVIRONMENTAL CORP,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
DX-PC,0000826675,DYNEX CAPITAL INC,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
KOD,0001468748,Kodiak Sciences Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FRST,0001325670,Primis Financial Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
NAK,0001164771,NORTHERN DYNASTY MINERALS LTD,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SNDX,0001395937,Syndax Pharmaceuticals Inc,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
TOL,0000794170,"Toll Brothers, Inc.",NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
EZGO,0001806904,EZGO Technologies Ltd.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
SAAQU,0002091222,Space Asset Acquisition Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
LNN,0000836157,LINDSAY CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
RMCF,0001616262,"Rocky Mountain Chocolate Factory, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
LAB,0001162194,STANDARD BIOTOOLS INC.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
FBYDP,0001937987,"Falcon's Beyond Global, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
RF-PC,0001281761,REGIONS FINANCIAL CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,
